bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	chrom.arm
chr17	67002500	67138880	136381	1	0	14192710	0.364882205	chr17q
chr17	67138881	67271661	132781	2	0	14056329	0.353853337	chr17q
chr17	67271662	67413358	141697	1	1	13923548	0.386211423	chr17q
chr17	67413359	67549449	136091	0	0	13781851	0.407910883	chr17q
chr17	67549450	67693104	143655	0	0	13645760	0.388618565	chr17q
chr17	67693105	67828633	135529	0	0	13502105	0.388094061	chr17q
chr17	67828634	67963955	135322	0	0	13366576	0.382435968	chr17q
chr17	67963956	68094563	130608	1	0	13231254	0.372473355	chr17q
chr17	68094564	68225707	131144	2	1	13100646	0.38463826	chr17q
chr17	68225708	68357688	131981	0	0	12969502	0.374311454	chr17q
chr17	68357689	68494867	137179	0	0	12837521	0.367585418	chr17q
chr17	68494868	68632465	137598	0	0	12700342	0.369096935	chr17q
chr17	68632466	68763411	130946	0	0	12562744	0.365486536	chr17q
chr17	68763412	68898821	135410	0	0	12431798	0.367779337	chr17q
chr17	68898822	69033574	134753	0	0	12296388	0.378247609	chr17q
chr17	69033575	69166276	132702	0	0	12161635	0.372707269	chr17q
chr17	69166277	69297807	131531	0	0	12028933	0.367860048	chr17q
chr17	69297808	69436574	138767	0	0	11897402	0.384428575	chr17q
chr17	69436575	69567489	130915	0	0	11758635	0.380514074	chr17q
chr17	69567490	69703019	135530	0	0	11627720	0.365793551	chr17q
chr17	69703020	69833862	130843	0	0	11492190	0.383719419	chr17q
chr17	69833863	69970522	136660	0	0	11361347	0.402407435	chr17q
chr17	69970523	70102993	132471	0	0	11224687	0.417163002	chr17q
chr17	70102994	70237507	134514	1	4	11092216	0.451269013	chr17q
chr17	70237508	70370006	132499	0	0	10957702	0.454086446	chr17q
chr17	70370007	70503770	133764	1	0	10825203	0.471651565	chr17q
chr17	70503771	70642772	139002	2	2	10691439	0.477755716	chr17q
chr17	70642773	70780710	137938	0	0	10552437	0.473495338	chr17q
chr17	70780711	70920049	139339	0	0	10414499	0.451711294	chr17q
chr17	70920050	71060855	140806	0	0	10275160	0.453538912	chr17q
chr17	71060856	71205597	144742	3	2	10134354	0.468778931	chr17q
chr17	71205598	71350388	144791	4	3	9989612	0.495928614	chr17q
chr17	71350389	71488818	138430	0	1	9844821	0.517857401	chr17q
chr17	71488819	71618733	129915	0	0	9706391	0.526575068	chr17q
chr17	71618734	71751340	132607	1	1	9576476	0.484748166	chr17q
chr17	71751341	71885653	134313	0	0	9443869	0.49401026	chr17q
chr17	71885654	72018104	132451	0	2	9309556	0.470362625	chr17q
chr17	72018105	72150504	132400	0	0	9177105	0.494018127	chr17q
chr17	72150505	72289356	138852	4	4	9044705	0.517003716	chr17q
chr17	72289357	72430498	141142	4	7	8905853	0.532265378	chr17q
chr17	72430499	72570940	140442	3	2	8764711	0.497956452	chr17q
chr17	72570941	72710566	139626	5	1	8624269	0.472576741	chr17q
chr17	72710567	72844960	134394	5	5	8484643	0.542866497	chr17q
chr17	72844961	72986916	141956	7	10	8350249	0.549980276	chr17q
chr17	72986917	73140652	153736	7	9	8208293	0.509965135	chr17q
chr17	73140653	73302191	161539	7	6	8054557	0.491225029	chr17q
chr17	73302192	73455941	153750	3	2	7893018	0.459811382	chr17q
chr17	73455942	73598355	142414	4	8	7739268	0.55573188	chr17q
chr17	73598356	73737981	139626	5	4	7596854	0.53260854	chr17q
chr17	73737982	73886097	148116	7	8	7457228	0.536538929	chr17q
chr17	73886098	74036165	150068	8	10	7309112	0.520770584	chr17q
chr17	74036166	74179102	142937	5	6	7159044	0.506188041	chr17q
chr17	74179103	74327773	148671	3	4	7016107	0.477557829	chr17q
chr17	74327774	74472478	144705	4	4	6867436	0.512090114	chr17q
chr17	74472479	74624316	151838	7	6	6722731	0.523110157	chr17q
chr17	74624317	74771048	146732	6	4	6570893	0.475165608	chr17q
chr17	74771049	74918833	147785	1	2	6424161	0.507798491	chr17q
chr17	74918834	75061080	142247	0	4	6276376	0.506007157	chr17q
chr17	75061081	75207365	146285	3	2	6134129	0.468072598	chr17q
chr17	75207366	75352286	144921	1	4	5987844	0.517392234	chr17q
chr17	75352287	75486285	133999	1	3	5842923	0.560078807	chr17q
chr17	75486286	75626426	140141	0	1	5708924	0.493610007	chr17q
chr17	75626427	75761580	135154	0	0	5568783	0.484809921	chr17q
chr17	75761581	75897028	135448	1	2	5433629	0.519586853	chr17q
chr17	75897029	76036717	139689	1	1	5298181	0.441444924	chr17q
chr17	76036718	76175354	138637	5	5	5158492	0.509517661	chr17q
chr17	76175355	76325405	150051	4	5	5019855	0.535444615	chr17q
chr17	76325406	76467168	141763	3	8	4869804	0.532480266	chr17q
chr17	76467169	76607697	140529	0	2	4728041	0.509446449	chr17q
chr17	76607698	76746204	138507	1	0	4587512	0.472495975	chr17q
chr17	76746205	76889316	143112	2	4	4449005	0.491740735	chr17q
chr17	76889317	77029937	140621	3	6	4305893	0.531556453	chr17q
chr17	77029938	77161987	132050	2	5	4165272	0.564127225	chr17q
chr17	77161988	77293692	131705	0	2	4033222	0.548771877	chr17q
chr17	77293693	77424245	130553	0	0	3901517	0.53557559	chr17q
chr17	77424246	77707647	283402	1	3	3770964	0.54389851	chr17q
chr17	77707648	77842983	135336	3	13	3487562	0.555299403	chr17q
chr17	77842984	77978756	135773	1	10	3352226	0.523734469	chr17q
chr17	77978757	78118208	139452	3	9	3216453	0.51470757	chr17q
chr17	78118209	78261839	143631	4	10	3077001	0.53067931	chr17q
chr17	78261840	78406827	144988	2	3	2933370	0.498158468	chr17q
chr17	78406828	78549508	142681	2	6	2788382	0.529362704	chr17q
chr17	78549509	78684963	135455	0	0	2645701	0.469314533	chr17q
chr17	78684964	78819792	134829	0	7	2510246	0.481610039	chr17q
chr17	78819793	78953274	133482	0	14	2375417	0.53657422	chr17q
chr17	78953275	79087480	134206	3	12	2241935	0.58729863	chr17q
chr17	79087481	79222095	134615	10	11	2107729	0.596605133	chr17q
chr17	79222096	79361046	138951	2	8	1973114	0.573295622	chr17q
chr17	79361047	79493639	132593	3	17	1834163	0.603893117	chr17q
chr17	79493640	79641194	147555	7	6	1701570	0.532811494	chr17q
chr17	79641195	79834781	193587	9	19	1554015	0.583917764	chr17q
chr17	79834782	79974790	140009	11	21	1360428	0.584683842	chr17q
chr17	79974791	80113359	138569	9	18	1220419	0.582280308	chr17q
chr17	80113360	80254274	140915	2	13	1081850	0.547202214	chr17q
chr17	80254275	80397648	143374	6	14	940935	0.564453806	chr17q
chr17	80397649	80550635	152987	3	10	797561	0.509082471	chr17q
chr17	80550636	80698122	147487	4	12	644574	0.528927973	chr17q
chr17	80698123	80839416	141294	2	13	497087	0.519809758	chr17q
chr17	80839417	80980039	140623	1	13	355793	0.523854561	chr17q
chr17	80980040	81195209	215170	2	21	215170	0.532801971	chr17q
chr18	0	234355	234356	3	6	0	0.420372087	chr18p
chr18	234356	369667	135312	1	1	234356	0.417996926	chr18p
chr18	369668	503289	133622	0	1	369668	0.428746763	chr18p
chr18	503290	650466	147177	3	2	503290	0.42568472	chr18p
chr18	650467	798711	148245	3	2	650467	0.42423016	chr18p
chr18	798712	938116	139405	1	2	798712	0.427014813	chr18p
chr18	938117	1083676	145560	0	0	938117	0.393707062	chr18p
chr18	1083677	1222863	139187	0	0	1083677	0.370623693	chr18p
chr18	1222864	1360954	138091	1	0	1222864	0.366091925	chr18p
chr18	1360955	1493397	132443	0	0	1360955	0.363779135	chr18p
chr18	1493398	1629936	136539	0	0	1493398	0.36419631	chr18p
chr18	1629937	1772588	142652	0	0	1629937	0.35123938	chr18p
chr18	1772589	1907672	135084	0	0	1772589	0.360997601	chr18p
chr18	1907673	2040812	133140	0	0	1907673	0.37622052	chr18p
chr18	2040813	2170853	130041	0	0	2040813	0.37475873	chr18p
chr18	2170854	2310557	139704	0	0	2170854	0.384527286	chr18p
chr18	2310558	2446267	135710	0	0	2310558	0.374872891	chr18p
chr18	2446268	2580430	134163	2	1	2446268	0.387960913	chr18p
chr18	2580431	2721636	141206	2	1	2580431	0.389445208	chr18p
chr18	2721637	2867073	145437	1	1	2721637	0.391104052	chr18p
chr18	2867074	3002656	135583	2	2	2867074	0.437495851	chr18p
chr18	3002657	3145936	143280	1	2	3002657	0.426032942	chr18p
chr18	3145937	3281102	135166	2	2	3145937	0.40613024	chr18p
chr18	3281103	3420395	139293	1	0	3281103	0.414622415	chr18p
chr18	3420396	3562958	142563	1	2	3420396	0.427824891	chr18p
chr18	3562959	3711962	149004	1	0	3562959	0.436793643	chr18p
chr18	3711963	3848775	136813	0	2	3711963	0.404479107	chr18p
chr18	3848776	3979201	130426	0	1	3848776	0.401469032	chr18p
chr18	3979202	4113844	134643	0	0	3979202	0.387068024	chr18p
chr18	4113845	4244061	130217	0	0	4113845	0.372247863	chr18p
chr18	4244062	4375740	131679	1	0	4244062	0.372458782	chr18p
chr18	4375741	4510610	134870	0	1	4375741	0.373040706	chr18p
chr18	4510611	4644359	133749	0	0	4510611	0.363053182	chr18p
chr18	4644360	4788674	144315	0	0	4644360	0.381408724	chr18p
chr18	4788675	4928832	140158	0	0	4788675	0.379757131	chr18p
chr18	4928833	5068175	139343	0	0	4928833	0.390704951	chr18p
chr18	5068176	5203308	135133	1	1	5068176	0.391303383	chr18p
chr18	5203309	5339929	136621	3	3	5203309	0.389515521	chr18p
chr18	5339930	5470618	130689	1	0	5339930	0.387660782	chr18p
chr18	5470619	5602660	132042	0	2	5470619	0.399683434	chr18p
chr18	5602661	5739355	136695	0	1	5602661	0.408698197	chr18p
chr18	5739356	5870209	130854	0	0	5739356	0.39224632	chr18p
chr18	5870210	5997283	127074	2	2	5870210	0.424225255	chr18p
chr18	5997284	6129787	132504	0	0	5997284	0.392674938	chr18p
chr18	6129788	6269111	139324	0	0	6129788	0.394382877	chr18p
chr18	6269112	6405293	136182	1	1	6269112	0.391879984	chr18p
chr18	6405294	6538462	133169	0	1	6405294	0.400753929	chr18p
chr18	6538463	6670027	131565	0	0	6538463	0.40547258	chr18p
chr18	6670028	6807401	137374	0	1	6670028	0.391959177	chr18p
chr18	6807402	6940585	133184	2	2	6807402	0.400453508	chr18p
chr18	6940586	7075965	135380	1	1	6940586	0.429140198	chr18p
chr18	7075966	7227551	151586	0	1	7075966	0.440937817	chr18p
chr18	7227552	7368439	140888	1	0	7227552	0.439036682	chr18p
chr18	7368440	7510592	142153	0	0	7368440	0.43027583	chr18p
chr18	7510593	7644260	133668	1	1	7510593	0.413023311	chr18p
chr18	7644261	7781409	137149	0	0	7644261	0.394862522	chr18p
chr18	7781410	7915111	133702	0	0	7781410	0.398789846	chr18p
chr18	7915112	8050392	135281	0	0	7915112	0.388236338	chr18p
chr18	8050393	8186955	136563	0	0	8050393	0.387528101	chr18p
chr18	8186956	8317610	130655	0	0	8186956	0.405464774	chr18p
chr18	8317611	8448337	130727	1	1	8317611	0.445554476	chr18p
chr18	8448338	8588522	140185	0	0	8448338	0.442943254	chr18p
chr18	8588523	8727637	139115	2	4	8588523	0.43576178	chr18p
chr18	8727638	8859383	131746	0	2	8727638	0.45110288	chr18p
chr18	8859384	9004932	145549	0	0	8859384	0.429161313	chr18p
chr18	9004933	9146323	141391	2	2	9004933	0.417084539	chr18p
chr18	9146324	9288979	142656	0	0	9146324	0.371298789	chr18p
chr18	9288980	9432427	143448	1	2	9288980	0.405763761	chr18p
chr18	9432428	9570990	138563	2	2	9432428	0.416864531	chr18p
chr18	9570991	9709781	138791	1	1	9570991	0.415279089	chr18p
chr18	9709782	9846708	136927	0	0	9709782	0.437269494	chr18p
chr18	9846709	9984337	137629	2	1	9846709	0.408569415	chr18p
chr18	9984338	10113771	129434	0	1	9984338	0.454725961	chr18p
chr18	10113772	10250716	136945	0	1	10113772	0.438358465	chr18p
chr18	10250717	10382158	131442	0	0	10250717	0.437987858	chr18p
chr18	10382159	10511505	129347	1	4	10382159	0.432302257	chr18p
chr18	10511506	10687567	176062	2	2	10511506	0.428445661	chr18p
chr18	10687568	10819362	131795	0	1	10687568	0.41651049	chr18p
chr18	10819363	10957193	137831	0	0	10819363	0.400766156	chr18p
chr18	10957194	11095797	138604	0	0	10957194	0.403357767	chr18p
chr18	11095798	11231543	135746	0	1	11095798	0.413934849	chr18p
chr18	11231544	11366148	134605	0	0	11231544	0.388484826	chr18p
chr18	11366149	11499727	133579	0	0	11366149	0.388915922	chr18p
chr18	11499728	11661741	162014	0	0	11499728	0.434616762	chr18p
chr18	11661742	11797226	135485	1	2	11661742	0.439391815	chr18p
chr18	11797227	11948781	151555	2	5	11797227	0.451321302	chr18p
chr18	11948782	12095405	146624	1	5	11948782	0.483236032	chr18p
chr18	12095406	12293359	197954	1	3	12095406	0.431226447	chr18p
chr18	12293360	12439063	145704	3	8	12293360	0.470845001	chr18p
chr18	12439064	12581331	142268	1	0	12439064	0.407224393	chr18p
chr18	12581332	12729345	148014	2	2	12581332	0.41525126	chr18p
chr18	12729346	12872425	143080	1	1	12729346	0.423182835	chr18p
chr18	12872426	13016974	144549	2	5	12872426	0.445094743	chr18p
chr18	13016975	13158220	141246	0	1	13016975	0.410822253	chr18p
chr18	13158221	13293155	134935	1	2	13158221	0.465839108	chr18p
chr18	13293156	13430735	137580	0	1	13293156	0.452376799	chr18p
chr18	13430736	13560449	129714	0	1	13430736	0.465069306	chr18p
chr18	13560450	13701335	140886	1	1	13560450	0.447262326	chr18p
chr18	13701336	13839503	138168	2	4	13701336	0.417571362	chr18p
chr18	13839504	13982904	143401	1	1	13839504	0.422375018	chr18p
chr18	13982905	14133214	150310	1	1	13982905	0.39626106	chr18p
chr18	14133215	14483901	350687	2	8	14133215	0.433645958	chr18p
chr18	14483902	14814630	330729	2	2	14483902	0.374678362	chr18p
chr18	14814631	15062710	248080	1	1	14814631	0.42298049	chr18p
chr18	15062711	18557410	3494700	2	3	15062711	0.367131999	chr18p
chr18	18557411	18693149	135739	0	1	18557411	0.372457437	chr18q
chr18	18693150	18839939	146790	1	1	18693150	0.409482935	chr18q
chr18	18839940	18980744	140805	0	0	18839940	0.396917723	chr18q
chr18	18980745	19122811	142067	1	0	18980745	0.411517101	chr18q
chr18	19122812	19277193	154382	3	2	19122812	0.424064982	chr18q
chr18	19277194	19420225	143032	3	2	19277194	0.395876447	chr18q
chr18	19420226	19565828	145603	0	1	19420226	0.410843183	chr18q
chr18	19565829	19710544	144716	0	0	19565829	0.445576163	chr18q
chr18	19710545	19847222	136678	1	3	19710545	0.443092524	chr18q
chr18	19847223	19977579	130357	0	1	19847223	0.418220732	chr18q
chr18	19977580	20109374	131795	1	0	19977580	0.403057779	chr18q
chr18	20109375	20254765	145391	0	1	20109375	0.389405121	chr18q
chr18	20254766	20397665	142900	0	0	20254766	0.397060882	chr18q
chr18	20397666	20537586	139921	1	1	20397666	0.37265314	chr18q
chr18	20537587	20684687	147101	0	0	20537587	0.417481866	chr18q
chr18	20684688	20822980	138293	1	1	20684688	0.475880919	chr18q
chr18	20822981	20966411	143431	1	0	20822981	0.456874734	chr18q
chr18	20966412	21113992	147581	3	3	20966412	0.433436553	chr18q
chr18	21113993	21254347	140355	1	3	21113993	0.446232767	chr18q
chr18	21254348	21388832	134485	1	1	21254348	0.422478343	chr18q
chr18	21388833	21519313	130481	0	0	21388833	0.422574934	chr18q
chr18	21519314	21654212	134899	1	1	21519314	0.422768145	chr18q
chr18	21654213	21793220	139008	2	1	21654213	0.4156955	chr18q
chr18	21793221	21936542	143322	1	1	21793221	0.399966509	chr18q
chr18	21936543	22075506	138964	2	2	21936543	0.418129875	chr18q
chr18	22075507	22212947	137441	0	0	22075507	0.419423607	chr18q
chr18	22212948	22348979	136032	0	0	22212948	0.405272289	chr18q
chr18	22348980	22477890	128911	0	0	22348980	0.417264624	chr18q
chr18	22477891	22611711	133821	0	0	22477891	0.40968159	chr18q
chr18	22611712	22740395	128684	1	0	22611712	0.395480402	chr18q
chr18	22740396	22870949	130554	0	0	22740396	0.37694747	chr18q
chr18	22870950	23003558	132609	0	1	22870950	0.390222383	chr18q
chr18	23003559	23138072	134514	0	0	23003559	0.389275466	chr18q
chr18	23138073	23268749	130677	0	0	23138073	0.387397935	chr18q
chr18	23268750	23407452	138703	0	0	23268750	0.395499737	chr18q
chr18	23407453	23539979	132527	0	0	23407453	0.400107148	chr18q
chr18	23539980	23672541	132562	1	1	23539980	0.370973582	chr18q
chr18	23672542	23818995	146454	2	2	23672542	0.399381376	chr18q
chr18	23818996	23961849	142854	0	0	23818996	0.380528372	chr18q
chr18	23961850	24095657	133808	1	0	23961850	0.424608394	chr18q
chr18	24095658	24229058	133401	0	1	24095658	0.422298184	chr18q
chr18	24229059	24360830	131772	1	1	24229059	0.409980876	chr18q
chr18	24360831	24496726	135896	3	1	24360831	0.39797345	chr18q
chr18	24496727	24634034	137308	0	0	24496727	0.39121537	chr18q
chr18	24634035	24772989	138955	0	1	24634035	0.374689648	chr18q
chr18	24772990	24913562	140573	0	0	24772990	0.376110633	chr18q
chr18	24913563	25042816	129254	0	0	24913563	0.377512495	chr18q
chr18	25042817	25179719	136903	0	0	25042817	0.370262156	chr18q
chr18	25179720	25308877	129158	0	0	25179720	0.37577231	chr18q
chr18	25308878	25447918	139041	0	0	25308878	0.376874447	chr18q
chr18	25447919	25578255	130337	1	0	25447919	0.369871947	chr18q
chr18	25578256	25707188	128933	0	0	25578256	0.360745503	chr18q
chr18	25707189	25849448	142260	0	1	25707189	0.384310418	chr18q
chr18	25849449	25983853	134405	0	0	25849449	0.366459581	chr18q
chr18	25983854	26121550	137697	0	0	25983854	0.370937638	chr18q
chr18	26121551	26253256	131706	0	0	26121551	0.348252927	chr18q
chr18	26253257	26386898	133642	0	0	26253257	0.363052035	chr18q
chr18	26386899	26516589	129691	0	0	26386899	0.351535573	chr18q
chr18	26516590	26650898	134309	0	0	26516590	0.343789322	chr18q
chr18	26650899	26781412	130514	0	0	26650899	0.344108678	chr18q
chr18	26781413	26912876	131464	0	0	26781413	0.351830159	chr18q
chr18	26912877	27044530	131654	0	0	26912877	0.342845641	chr18q
chr18	27044531	27178612	134082	0	0	27044531	0.340172432	chr18q
chr18	27178613	27310986	132374	0	0	27178613	0.351307659	chr18q
chr18	27310987	27440250	129264	0	0	27310987	0.34561827	chr18q
chr18	27440251	27573343	133093	0	0	27440251	0.344300602	chr18q
chr18	27573344	27708765	135422	0	0	27573344	0.348997947	chr18q
chr18	27708766	27842325	133560	0	0	27708766	0.355929919	chr18q
chr18	27842326	27972122	129797	1	0	27842326	0.340893857	chr18q
chr18	27972123	28101402	129280	0	0	27972123	0.343858292	chr18q
chr18	28101403	28230687	129285	0	0	28101403	0.357172139	chr18q
chr18	28230688	28363118	132431	0	0	28230688	0.356895289	chr18q
chr18	28363119	28499050	135932	0	0	28363119	0.360790689	chr18q
chr18	28499051	28628151	129101	1	1	28499051	0.366658663	chr18q
chr18	28628152	28758390	130239	2	1	28628152	0.365627807	chr18q
chr18	28758391	28893406	135016	0	0	28758391	0.375007407	chr18q
chr18	28893407	29028094	134688	3	0	28893407	0.363588441	chr18q
chr18	29028095	29161554	133460	1	1	29028095	0.400329687	chr18q
chr18	29161555	29294448	132894	2	1	29161555	0.395111894	chr18q
chr18	29294449	29440024	145576	2	1	29294449	0.406186459	chr18q
chr18	29440025	29591664	151640	0	1	29440025	0.415451068	chr18q
chr18	29591665	29738708	147044	2	2	29591665	0.414556187	chr18q
chr18	29738709	29880164	141456	2	0	29738709	0.404288259	chr18q
chr18	29880165	30017609	137445	0	0	29880165	0.387253083	chr18q
chr18	30017610	30151201	133592	1	1	30017610	0.392321396	chr18q
chr18	30151202	30286317	135116	1	0	30151202	0.3827674	chr18q
chr18	30286318	30416453	130136	0	1	30286318	0.38877021	chr18q
chr18	30416454	30551736	135283	1	0	30416454	0.373720275	chr18q
chr18	30551737	30682140	130404	0	0	30551737	0.341415907	chr18q
chr18	30682141	30815556	133416	0	0	30682141	0.352611381	chr18q
chr18	30815557	30951822	136266	0	0	30815557	0.351393598	chr18q
chr18	30951823	31083292	131470	0	1	30951823	0.354339393	chr18q
chr18	31083293	31214113	130821	1	0	31083293	0.358306388	chr18q
chr18	31214114	31340110	125997	0	0	31214114	0.361937189	chr18q
chr18	31340111	31486633	146523	1	0	31340111	0.368051432	chr18q
chr18	31486634	31615497	128864	0	0	31486634	0.350850509	chr18q
